EVK/EUR,Evonik_EQUITY_DE
EMIX/USD,EMIX - Elon M Portfolio_EQUITY_
BIIB/USD,Biogen_EQUITY_US
CBOMRU/RUB,Moskovskiy Kreditnyi Bank_EQUITY_RU
LINK/USD,ChainLink / USD_CRYPTOCURRENCY_
MANA/USD,MANA/USD_CRYPTOCURRENCY_
ZION/USD,Zions_EQUITY_US
MANU/USD,Manchester United_EQUITY_US
FANG/USD,Diamondback_EQUITY_US
FANH/USD,Fanhua_EQUITY_US
BYND/USD,Beyond Meat_EQUITY_US
BAND/USD,BAND/USD_CRYPTOCURRENCY_
HEIN/EUR,Heineken_EQUITY_NL
HEIO/EUR,Heineken_EQUITY_NL
MVIDRU/RUB,M.video_EQUITY_RU
PAH3/EUR,Porsche_EQUITY_DE
WING/USD,Wingstop Inc._EQUITY_US
PANW/USD,Palo Alto Networks_EQUITY_US
WYNN/USD,Wynn_EQUITY_US
PINS/USD,Pinterest_EQUITY_US
AMOV/USD,"América Móvil, S.A.B. de C.V._EQUITY_US"
WINT/USD,Windtree Therapeutics Inc._EQUITY_US
MELI/USD,MercadoLibre_EQUITY_US
HAL/USD,Halliburton_EQUITY_US
HYLN/USD,Hyliion Holdings Corp._EQUITY_US
LULU/USD,Lululemon Athletica_EQUITY_US
YUMC/USD,Yum China_EQUITY_US
GILD/USD,Gilead_EQUITY_US
BILL/USD,Bill.com_EQUITY_US
BILI/USD,Bilibili_EQUITY_US
SUMO/USD,"Sumo Logic, Inc._EQUITY_US"
YELP/USD,Yelp_EQUITY_US
MRKCRU/RUB,IDGC CENTRE_EQUITY_RU
MRKURU/RUB,MRSK URALA_EQUITY_RU
IEMG/USD,iShares Core MSCI Emerging Markets ETF_EQUITY_US
VALE/USD,Vale_EQUITY_US
AFKSRU/RUB,SISTEMA PJSFC_EQUITY_RU
WELL/USD,Welltower_EQUITY_US
GAMR/USD,ETFMG Video Game Tech ETF_EQUITY_US
AAME/USD,Atlantic American Corporation_EQUITY_US
BVI/EUR,Bureau Veritas_EQUITY_FR
USD/JPY,USD/JPY_CURRENCY_
FPX/USD,First Trust US Equity Opportunities ETF_EQUITY_US
BVB/EUR,Borussia Dortmund_EQUITY_DE
JPM/USD,JP Morgan_EQUITY_US
CHF/DKK,CHF/DKK_CURRENCY_
LBCA/CAD,Laurentian Bank_EQUITY_CA
TCWCA/CAD,Trican Well_EQUITY_CA
RWE/EUR,RWE_EQUITY_DE
NZD/MXN,NZD/MXN_CURRENCY_
HCGCA/CAD,Home Capital Group_EQUITY_CA
0x/USD,0x / USD_CRYPTOCURRENCY_
BRX/USD,Brixmor Property_EQUITY_US
FRT/USD,Federal Realty_EQUITY_US
BTC/EUR,Bitcoin / EUR_CRYPTOCURRENCY_
ETH/RUB,Ethereum / RUB_CRYPTOCURRENCY_
BRK.A10/USD,Berkshire 10 Index_EQUITY_US
NRG/USD,NRG_EQUITY_US
FRC/USD,First Republic Bank_EQUITY_US
RRC/USD,Range Resources_EQUITY_US
RUI/EUR,Rubis_EQUITY_FR
RSX/USD,VanEck Vectors Russia ETF_EQUITY_US
BSX/USD,Boston Scientific_EQUITY_US
VST/USD,Vistra Energy_EQUITY_US
EUR/RUB,EUR/RUB_CURRENCY_RU
ETH/BTC,Ethereum / Bitcoin_CRYPTOCURRENCY_
RSG/USD,Republic Services_EQUITY_US
NSC/USD,Norfolk_EQUITY_US
NL25/EUR,Amsterdam AEX 25_INDEX_NL
FTV/USD,Fortive_EQUITY_US
FRA/EUR,Fraport_EQUITY_DE
VTR/USD,Ventas_EQUITY_US
FRE/EUR,Fresenius SE & Co_EQUITY_DE
ZTS/USD,Zoetis_EQUITY_US
ZTO/USD,ZTO Express (Cayman)_EQUITY_US
FTI/USD,FMC Technologies_EQUITY_US
BTI/USD,British American Tobacco - USD_EQUITY_US
VTI/USD,Vanguard Total Stock Market ETF_EQUITY_US
BTC/USD,Bitcoin / USD_CRYPTOCURRENCY_
NUE/USD,Nucor_EQUITY_US
BUD/USD,ABInBev_EQUITY_US
USD/RUB,USD/RUB_CURRENCY_RU
AUD/JPY,AUD/JPY_CURRENCY_
NVS/USD,Novartis - USD_EQUITY_US
NVR/USD,NVR_EQUITY_US
BPE/EUR,Bper Banca_EQUITY_IT
NVO/USD,Nordisk_EQUITY_US
EUR/JPY,EUR/JPY_CURRENCY_
FMCA/CAD,First Quantum Minerals_EQUITY_CA
CHF/PLN,CHF/PLN_CURRENCY_
NWL/USD,Newell_EQUITY_US
VWO/USD,Vanguard FTSE Emerging Markets ETF_EQUITY_US
JWN/USD,Nordstrom_EQUITY_US
BWA/USD,BorgWarner_EQUITY_US
7201/JPY,"Nissan Motor Co., Ltd._EQUITY_JP"
7202/JPY,Isuzu Motors Limited_EQUITY_JP
7203/JPY,Toyota Motor Corporation_EQUITY_JP
9201/JPY,"Japan Airlines Co., Ltd._EQUITY_JP"
9202/JPY,ANA Holdings Inc._EQUITY_JP
8604/JPY,"Nomura Holdings, Inc._EQUITY_JP"
5201/JPY,AGC Inc._EQUITY_JP
CN50/USD,FTSE China A50_INDEX_CN
RXT/USD,Rackspace Technology Inc._EQUITY_US
BXP/USD,Boston Properties_EQUITY_US
NYT/USD,NY Times_EQUITY_US
USD/BYN,USD/BYN_CURRENCY_BY
BYD/USD,Boyd Gaming_EQUITY_US
7261/JPY,Mazda Motor Corporation_EQUITY_JP
7269/JPY,Suzuki Motor Corporation_EQUITY_JP
7267/JPY,"Honda Motor Co., Ltd._EQUITY_JP"
GBP/DKK,GBP/DKK_CURRENCY_
NZD/USD,NZD/USD_CURRENCY_
PLN/SEK,PLN/SEK_CURRENCY_
MXN/JPY,MXN/JPY_CURRENCY_
EUR/NZD,EUR/NZD_CURRENCY_
HNLCA/CAD,Horizon North_EQUITY_CA
AUD/NZD,AUD/NZD_CURRENCY_
BZU/EUR,Buzzi Unicem_EQUITY_IT
GBP/PLN,GBP/PLN_CURRENCY_PL
POUCA/CAD,Paramount Resources_EQUITY_CA
HKD/SEK,HKD/SEK_CURRENCY_
DKK/SEK,DKK/SEK_CURRENCY_
TLW/GBP,Tullow_EQUITY_GB
IT40/EUR,Italy 40_INDEX_IT
RXL/EUR,Rexel_EQUITY_FR
CAD/PLN,CAD/PLN_CURRENCY_
ETH/BYN,Ethereum / BYN_CRYPTOCURRENCY_
7270/JPY,Subaru Corporation_EQUITY_JP
EUR/BYN,EUR/BYN_CURRENCY_BY
CAD/TRY,CAD/TRY_CURRENCY_
COMP/USDT,Compound / Tether_CRYPTOCURRENCY_
BGN/EUR,Banca Generali_EQUITY_IT
BAX/USD,Baxter_EQUITY_US
BAT/USD,BAT/USD_CRYPTOCURRENCY_
BAP/USD,Credicorp_EQUITY_US
USD/ZAR,USD/ZAR_CURRENCY_
BAL/USD,BAL/USD_CRYPTOCURRENCY_
FAN/USD,First Trust Global Wind Energy ETF_EQUITY_US
FGR/EUR,Eiffage_EQUITY_FR
RAD/USD,Rite Aid_EQUITY_US
BAC/USD,Bank Of America_EQUITY_US
BBY/USD,Best Buy_EQUITY_US
NDA/EUR,Aurubis_EQUITY_DE
NBL/USD,Noble Energy_EQUITY_US
JBL/USD,Jabil_EQUITY_US
BBL/USD,BHP Group PLC BBL_EQUITY_US
ZBH/USD,Zimmer_EQUITY_US
BBD/USD,Banco Bradesco_EQUITY_US
BEI/EUR,Beiersdorf_EQUITY_DE
FCX/USD,Freeport_EQUITY_US
RECM/EUR,Recordati_EQUITY_IT
VCR/USD,Vanguard Consumer Discretionary ETF_EQUITY_US
GBP/TRY,GBP/TRY_CURRENCY_
RCL/USD,Royal Caribbean Cruises_EQUITY_US
NEXP/EUR,Nexans_EQUITY_FR
JCI/USD,Johnson Controls_EQUITY_US
BCH/USD,Bitcoin Cash / USD_CRYPTOCURRENCY_
REP/EUR,Repsol_EQUITY_ES
FDX/USD,FedEx_EQUITY_US
BDX/USD,Becton_EQUITY_US
SEK/TRY,SEK/TRY_CURRENCY_
FDS/USD,FactSet Research_EQUITY_US
GBP/HUF,GBP/HUF_CURRENCY_
FDN/USD,First Trust Dow Jones Internet Index Fund_EQUITY_US
BCH/EUR,Bitcoin Cash / EUR_CRYPTOCURRENCY_
NET/USD,Cloudflare_EQUITY_US
NEM/USD,Newmont Goldcorp_EQUITY_US
ZEN/USD,Zendesk_EQUITY_US
REN/USD,REN/USD_CRYPTOCURRENCY_
BEN/USD,Franklin Resources_EQUITY_US
NEE/USD,NextEra_EQUITY_US
REG/USD,Regency Centers_EQUITY_US
VEA/USD,Vanguard FTSE Developed Markets Index Fund ETF Shares_EQUITY_US
J/USD,Jacobs Engineering Group_EQUITY_US
BFB/USD,Brown-Forman_EQUITY_US
VFC/USD,VF Corp_EQUITY_US
ZAL/EUR,Zalando_EQUITY_DE
VGT/USD,Vanguard Information Technology ETF_EQUITY_US
AUD/ZAR,AUD/ZAR_CURRENCY_
LUNCA/CAD,Lundin Mining_EQUITY_CA
VGK/USD,Vanguard FTSE Europe ETF_EQUITY_US
BASD/EUR,Basf_EQUITY_DE
EUR/ZAR,EUR/ZAR_CURRENCY_
RGA/USD,Reinsurance of America_EQUITY_US
RNO/EUR,Renault_EQUITY_FR
VHT/USD,Vanguard Health Care ETF_EQUITY_US
VNA/EUR,Voa_EQUITY_DE
BHP/USD,BHP Group_EQUITY_US
FHN/USD,First Horizon_EQUITY_US
RHI/USD,Robert Half_EQUITY_US
BNR/EUR,Brenntag_EQUITY_DE
BNP/EUR,BNP Paribas_EQUITY_FR
BHG/USD,Bright Health Group Inc._EQUITY_US
OCEAN/USDT,OCEAN/USDT_CRYPTOCURRENCY_
EUR/NOK,EUR/NOK_CURRENCY_
EUR/RON,EUR/RON_CURRENCY_
CHF/TRY,CHF/TRY_CURRENCY_
ZIP/USD,ZIPRECRUITER_EQUITY_US
FIS/USD,Fidelity National_EQUITY_US
VIR/USD,Vir Biotechnology_EQUITY_US
ENJ/BTC,ENJ/BTC_CRYPTOCURRENCY_
NIO/USD,NIO Limited_EQUITY_US
RIO/USD,Rio Tinto - USD_EQUITY_US
AUD/NOK,AUD/NOK_CURRENCY_
BIG/USD,Big Lots_EQUITY_US
RIG/USD,Transocean_EQUITY_US
VLA/EUR,Valneva SE_EQUITY_FR
BJK/USD,VanEck Vectors Gaming ETF_EQUITY_US
RJF/USD,Raymond James Financial_EQUITY_US
JKS/USD,JinkoSolar_EQUITY_US
FME/EUR,Fresenius Medical Care_EQUITY_DE
NKE/USD,Nike_EQUITY_US
RMS/EUR,Hermes_EQUITY_FR
BMW/EUR,BMW_EQUITY_DE
FLT/USD,FleetCor_EQUITY_US
MKR/BTC,MKR/BTC_CRYPTOCURRENCY_
FLS/USD,Flowserve_EQUITY_US
FLR/USD,Fluor_EQUITY_US
JLL/USD,Jones Lang LaSalle_EQUITY_US
BLL/USD,Ball_EQUITY_US
VLO/USD,Valero_EQUITY_US
BLK/USD,BlackRock_EQUITY_US
BMY/USD,Bristol-Myers Squibb_EQUITY_US
VMW/USD,VMware_EQUITY_US
RMD/USD,ResMed_EQUITY_US
FMC/USD,FMC_EQUITY_US
VMC/USD,Vulcan Materials_EQUITY_US
RHM/EUR,Rheinmetall_EQUITY_DE
VNT/USD,Vontier Corporation_EQUITY_US
BNT/USD,BNT/USD_CRYPTOCURRENCY_
FNV/USD,Franco Nevada - USD_EQUITY_US
VNQ/USD,Vanguard Real Estate ETF_EQUITY_US
Bank of Nova Scotia/USD,ScotiaBank_EQUITY_US
NNN/USD,National Retail Prop_EQUITY_US
VNO/USD,Vornado_EQUITY_US
JNJ/USD,Johnson & Johnson_EQUITY_US
FNF/USD,Fidelity Financial_EQUITY_US
RNG/USD,"RingCentral, Inc._EQUITY_US"
BNB/USD,BNB/USD_CRYPTOCURRENCY_
Fox Corporation/USD,FOX - Class B_EQUITY_US
BIM/EUR,Biomerieux_EQUITY_FR
NOW/USD,ServiceNow_EQUITY_US
ROP/USD,Roper Industries_EQUITY_US
VIE/EUR,Veolia_EQUITY_FR
USD/RON,USD/RON_CURRENCY_
VOO/USD,Vanguard S&P 500 ETF_EQUITY_US
USD/NOK,USD/NOK_CURRENCY_
ROK/USD,Rockwell_EQUITY_US
VIS/EUR,Viscofan_EQUITY_ES
VIVP/EUR,Vivendi_EQUITY_FR
NOC/USD,Northrop_EQUITY_US
IDRV/USD,iShares Self-Driving EV & Tech ETF_EQUITY_US
NTRS/USD,Northern Trust_EQUITY_US
TCOM/USD,Trip.com_EQUITY_US
CPRT/USD,Copart_EQUITY_US
CHRW/USD,C.H. Robinson_EQUITY_US
RDSB - USD/USD,Royal Dutch Shell B - USD_EQUITY_US
RDSAUS/USD,Royal Dutch Shell ADR - USD_EQUITY_US
GPRO/USD,GoPro_EQUITY_US
APRN/USD,"Blue Apron Holdings, Inc. Class_EQUITY_US"
UPST/USD,Upstart Holdings Inc._EQUITY_US
JDST/USD,Direxion Daily Junior Gold Miners Index Bear 2X Shares_EQUITY_US
NLSN/USD,Nielsen_EQUITY_US
XLRE/USD,The Real Estate Select Sector SPDR Fund_EQUITY_US
UPRO/USD,ProShares UltraPro S&P500_EQUITY_US
VXRT/USD,Vaxart_EQUITY_US
ETSY/USD,Etsy_EQUITY_US
ADSK/USD,Autodesk_EQUITY_US
TLRY/USD,Tilray_EQUITY_US
ALSN/USD,Allison Transmission_EQUITY_US
CTSH/USD,Cognizant_EQUITY_US
NXPI/USD,NXP_EQUITY_US
APPS/USD,Digital Turbine Inc._EQUITY_US
OLPX/USD,"Olaplex Holdings, Inc._EQUITY_US"
EXPD/USD,Expeditors_EQUITY_US
ADPT/USD,Adaptive Biotechnologies Corporation_EQUITY_US
EXPE/USD,Expedia_EQUITY_US
APPH/USD,AppHarvest Inc._EQUITY_US
CLVS/USD,Clovis_EQUITY_US
SPWR/USD,SunPower Corporation_EQUITY_US
TTWO/USD,Take-Two_EQUITY_US
UPWK/USD,Upwork Inc._EQUITY_US
BSPBRU/RUB,BSP_EQUITY_RU
GLPG/EUR,Galapagos NV_EQUITY_NL
ATVI/USD,Activision_EQUITY_US
STVN/USD,Stevanato Group S.p.A._EQUITY_US
ROSNRU/RUB,NK Rosneft_EQUITY_RU
LSRGRU/RUB,LSR GROUP_EQUITY_RU
MTTR/USD,Matterport Inc._EQUITY_US
MSRSRU/RUB,MOESK_EQUITY_RU
RDSA/EUR,Shell plc_EQUITY_NL
CHTR/USD,Charter Communications_EQUITY_US
RDUS/USD,Radius Heal_EQUITY_US
APTV/USD,Aptiv_EQUITY_US
AKRNRU/RUB,Akron_EQUITY_RU
PHUN/USD,Phunware Inc._EQUITY_US
WLSNC/EUR,Wolters Kluwer_EQUITY_NL
AXTA/USD,Axalta Coating_EQUITY_US
PLUG/USD,Plug Power Inc._EQUITY_US
DLTR/USD,Dollar Tree_EQUITY_US
ITUB/USD,Itau Unibanco_EQUITY_US
CRDA/GBP,Croda International plc_EQUITY_GB
ULTA/USD,Ulta Beauty_EQUITY_US
ATUS/USD,"Altice USA, Inc._EQUITY_US"
PLTR/USD,Palantir Technologies Inc._EQUITY_US
BLUE/USD,Bluebird_EQUITY_US
WLTW/USD,Willis_EQUITY_US
PLTK/USD,Playtika Holding Corp._EQUITY_US
GOILZ21/USD,GasOil Futures Dec21_COMMODITY_US
IDXX/USD,IDEXX Labs_EQUITY_US
GOILX21/USD,GasOil Futures GOILX21_COMMODITY_US
US100/USD,NASDAQ 100_INDEX_US
CTXS/USD,Citrix_EQUITY_US
FPXI/USD,First Trust International Equity Opportunities ETF_EQUITY_US
FTXR/USD,First Trust Nasdaq Transportation ETF_EQUITY_US
VXX21/USD,CBOE Volatility Index Futures Nov 2021_INDEX_US
US500/USD,S&P 500_INDEX_US
SPXU/USD,ProShares UltraPro Short S&P500_EQUITY_US
ETH/USDT,ETH/USDT_CRYPTOCURRENCY_
NDX1/EUR,Nordex_EQUITY_DE
MRO.L/GBP,Melrose Industries PLC_EQUITY_GB
HTBX/USD,Heat Biologics_EQUITY_US
BTBT/USD,Bit Digital Inc._EQUITY_US
SLCA/USD,US Silica_EQUITY_US
SPCE/USD,Virgin Galactic_EQUITY_US
ADBE/USD,Adobe_EQUITY_US
SBRY/GBP,Sainsbury_EQUITY_GB
MTCH/USD,Match Group_EQUITY_US
MLCO/USD,Melco Crown_EQUITY_US
FPE3/EUR,Fuchs Petrolub_EQUITY_DE
MOEXRU/RUB,Moscow Exchange_EQUITY_RU
DXCM/USD,DexCom_EQUITY_US
ENJ/USDT,ENJ/USDT_CRYPTOCURRENCY_
FTCH/USD,Farfetch_EQUITY_US
EDEN/EUR,Edenred_EQUITY_FR
UTDI/EUR,United Internet_EQUITY_DE
ZLAB/USD,Zai Lab Limited_EQUITY_US
UMA/USDT,UMA/USDT_CRYPTOCURRENCY_
Dave & Buster's Entertainment/USD,Dave & Buster's_EQUITY_US
WDAY/USD,Workday_EQUITY_US
KLAC/USD,KLA-Tencor_EQUITY_US
NTAP/USD,NetApp_EQUITY_US
NDAQ/USD,Nasdaq_EQUITY_US
CTAS/USD,Cintas_EQUITY_US
EPAM/USD,EPAM_EQUITY_US
EXAS/USD,EXACT Sciences_EQUITY_US
ODFL/USD,Old Dominion Freight_EQUITY_US
SDGR/USD,"Schrödinger, Inc._EQUITY_US"
MKR/USDT,MKR/USDT_CRYPTOCURRENCY_
PHAR/EUR,Pharming Group_EQUITY_NL
SPGI/USD,McGraw_EQUITY_US
IPGP/USD,IPG Photonics_EQUITY_US
APAM.AS/EUR,Aperam S.A._EQUITY_NL
DE40/EUR,DAX 40_INDEX_DE
BKR/USD,Baker Hughes_EQUITY_US
CHGG/USD,Chegg Inc._EQUITY_US
ALGN/USD,Align_EQUITY_US
RDFN/USD,Redfin Corporation_EQUITY_US
XPEV/USD,XPENG INC._EQUITY_US
BLDP/USD,Ballard Power Systems Inc._EQUITY_US
FNVCA/CAD,Franco Nevada - CAD_EQUITY_CA
PTEN/USD,Patterson UTI_EQUITY_US
QDEL/USD,Quidel Corporation_EQUITY_US
GDDY/USD,Godaddy_EQUITY_US
OLED/USD,Ursal Display_EQUITY_US
NTES/USD,Netease_EQUITY_US
EXEL/USD,Exelixis_EQUITY_US
ATER/USD,Aterian Inc._EQUITY_US
VLDR/USD,"Velodyne Lidar, Inc._EQUITY_US"
CHKP/USD,Check Point_EQUITY_US
POLYRU/RUB,Polymetal International_EQUITY_RU
HTHT/USD,China Lodging_EQUITY_US
MSNGRU/RUB,MOSENERGO_EQUITY_RU
MGNTRU/RUB,MAGNIT_EQUITY_RU
SHIB/USD,SHIB/USD_CRYPTOCURRENCY_
ATHM/USD,Autohome_EQUITY_US
LKOHRU/RUB,LUKOIL_EQUITY_RU
OTIS/USD,Otis Worldwide Corporation_EQUITY_US
SP35/EUR,IBEX 35_INDEX_ES
FLOW.AS/EUR,Flow Traders_EQUITY_NL
PTNL/EUR,PostNL_EQUITY_NL
NTNX/USD,Nutanix_EQUITY_US
ALNY/USD,Alnylam_EQUITY_US
SHOP/USD,Shopify_EQUITY_US
CDNS/USD,Cadence_EQUITY_US
SPOT/USD,Spotify_EQUITY_US
ADNT/USD,Adient_EQUITY_US
TDOC/USD,"Teladoc Health, Inc._EQUITY_US"
FTNT/USD,Fortinet_EQUITY_US
PTON/USD,Peloton Interactive_EQUITY_US
CPNG/USD,"Coupang, Inc._EQUITY_US"
XLNX/USD,Xilinx_EQUITY_US
LDOS/USD,Leidos_EQUITY_US
CLOV/USD,Clover Health Investments_EQUITY_US
DDOG/USD,Datadog_EQUITY_US
MPLX/USD,MPLX_EQUITY_US
MDLZ/USD,Mondelez_EQUITY_US
OTLY/USD,Oatly Group AB American Depositary Shares_EQUITY_US
ALLY/USD,Ally Financial_EQUITY_US
STMP/USD,Stampscom_EQUITY_US
GTLB/USD,GitLab Inc._EQUITY_US
CTLT/USD,Catalent_EQUITY_US
FHLC/USD,Fidelity MSCI Health Care Index ETF_EQUITY_US
UDMY/USD,"Udemy, Inc._EQUITY_US"
ALLE/USD,Allegion_EQUITY_US
ILMN/USD,Illumina_EQUITY_US
SHLS/USD,Shoals Technologies Group_EQUITY_US
PPLT/USD,Aberdeen Standard Physical Platinum Shares ETF_EQUITY_US
UPLD/USD,Upland Software Inc._EQUITY_US
DSKYRU/RUB,Detskiy Mir_EQUITY_RU
STLD/USD,Steel Dynamics_EQUITY_US
SPLK/USD,Splunk_EQUITY_US
